batch_idx,loss,accuracy,time_ms
227,0.750584,78.1250,480.40
228,0.994444,73.4375,522.31
229,0.896169,71.8750,494.84
230,0.789265,73.4375,505.06
231,0.459450,85.9375,555.37
232,0.435696,90.6250,502.29
233,0.750413,78.1250,493.39
234,0.769937,78.1250,537.63
235,0.514446,85.9375,485.14
236,1.011937,68.7500,502.41
237,0.609978,78.1250,492.83
238,0.476781,87.5000,506.60
239,0.889090,73.4375,538.20
240,0.651529,79.6875,508.70
241,0.655484,82.8125,474.69
242,0.739402,79.6875,547.47
243,0.769760,76.5625,503.70
244,0.848891,73.4375,501.62
245,0.892919,71.8750,490.56
246,0.811606,81.2500,479.38
247,0.849103,79.6875,527.70
248,0.644681,81.2500,484.27
249,0.739064,76.5625,487.62
250,0.706674,82.8125,555.41
251,0.810900,75.0000,495.98
252,0.818167,71.8750,512.87
253,0.585381,81.2500,497.38
254,0.619535,79.6875,480.53
255,0.707802,78.1250,535.14
256,0.736436,78.1250,503.52
257,0.585007,76.5625,495.18
258,0.748440,78.1250,532.02
259,0.619325,84.3750,479.68
260,0.538498,81.2500,527.05
261,0.708331,81.2500,496.89
262,0.584043,84.3750,475.34
263,0.692742,79.6875,537.07
264,0.763568,70.3125,478.49
265,0.715920,75.0000,489.31
266,0.984964,71.8750,558.11
267,0.823158,67.1875,477.68
268,0.621228,84.3750,497.94
269,0.560874,84.3750,604.99
270,0.761009,67.1875,493.64
271,0.945548,71.8750,659.25
272,0.720536,81.2500,496.36
273,0.831337,70.3125,567.78
274,0.623212,76.5625,486.25
275,0.523216,82.8125,481.49
276,0.744519,76.5625,527.25
277,0.753231,79.6875,499.08
278,0.687647,78.1250,482.22
279,0.947673,68.7500,533.80
280,0.624899,82.8125,489.51
281,0.663482,78.1250,528.68
282,0.568977,84.3750,509.25
283,0.629520,76.5625,494.49
284,0.772360,70.3125,520.06
285,1.041133,65.6250,481.47
286,0.643853,81.2500,472.62
287,0.582139,81.2500,534.36
288,0.704708,81.2500,466.33
289,0.626890,82.8125,479.63
290,0.806926,81.2500,518.50
291,0.688241,76.5625,473.93
292,1.014227,68.7500,533.95
293,0.728827,75.0000,508.58
