batch_idx,loss,accuracy,time_ms
142,3.183177,4.6875,520.11
143,3.178427,6.2500,518.37
144,3.030953,17.1875,517.63
145,3.004580,10.9375,486.13
146,3.165617,9.3750,536.68
147,2.966461,12.5000,490.80
148,3.174186,4.6875,512.51
149,3.136503,10.9375,622.71
150,3.092931,9.3750,480.61
151,3.122303,7.8125,516.62
152,3.084575,9.3750,509.15
153,3.206429,7.8125,497.60
154,3.225168,6.2500,559.18
155,3.097965,9.3750,485.60
156,3.122808,6.2500,478.93
157,3.179067,4.6875,549.72
158,3.068452,7.8125,521.16
159,3.117792,14.0625,552.89
160,2.993706,14.0625,508.48
161,3.161784,6.2500,494.27
162,3.120966,9.3750,563.75
163,3.133431,7.8125,492.79
164,3.119702,6.2500,537.43
165,3.042529,15.6250,496.05
166,3.125777,9.3750,476.25
167,3.159855,9.3750,538.53
168,3.225527,10.9375,492.51
169,3.044546,9.3750,482.04
170,3.214752,6.2500,558.54
171,3.123200,9.3750,478.41
172,3.208057,1.5625,521.48
173,3.116771,6.2500,512.99
174,3.173048,7.8125,485.49
175,3.202653,4.6875,577.78
176,2.958275,14.0625,665.88
177,3.196075,1.5625,558.62
178,3.283371,1.5625,499.62
179,3.121092,12.5000,539.96
180,3.138219,10.9375,531.71
181,3.070850,9.3750,493.86
182,3.062609,10.9375,551.83
183,3.025911,10.9375,520.70
184,3.079274,10.9375,516.04
185,3.101973,7.8125,556.48
186,3.155763,7.8125,501.48
187,3.010656,10.9375,562.44
188,3.064374,7.8125,512.78
189,3.031124,10.9375,537.06
190,3.106995,7.8125,520.59
191,3.178201,7.8125,507.26
192,3.096140,6.2500,533.52
193,2.970974,15.6250,507.61
194,3.111251,9.3750,510.70
195,3.023391,15.6250,550.62
196,3.194997,7.8125,506.89
197,3.223861,4.6875,519.23
198,2.953594,26.5625,505.03
199,2.900334,10.9375,512.05
200,3.010933,14.0625,678.46
201,3.079205,7.8125,507.69
202,3.097165,9.3750,544.98
203,3.164417,6.2500,503.42
204,2.957046,15.6250,489.10
205,3.079464,14.0625,545.95
206,2.863381,18.7500,501.79
207,2.873829,18.7500,546.35
208,3.067883,12.5000,550.94
209,2.975059,20.3125,499.36
210,3.073354,10.9375,590.16
211,3.076979,10.9375,500.45
212,3.187899,14.0625,578.37
213,2.997129,14.0625,507.33
214,2.972337,17.1875,498.85
215,2.952795,18.7500,547.39
216,3.094728,9.3750,503.68
217,3.043530,9.3750,521.85
218,3.160344,7.8125,485.17
219,2.982491,15.6250,499.18
220,3.016121,14.0625,515.39
221,3.182166,9.3750,477.42
222,3.002088,17.1875,482.99
223,3.070352,10.9375,519.20
224,3.062351,7.8125,522.27
225,2.967368,6.2500,550.23
226,2.962555,18.7500,608.79
227,2.860445,17.1875,503.35
228,3.038537,14.0625,505.34
229,3.112012,12.5000,503.05
230,3.016068,14.0625,537.51
231,3.056077,7.8125,503.00
232,2.977793,10.9375,519.66
233,2.972268,10.9375,562.92
234,3.024580,14.0625,528.33
235,2.959514,7.8125,545.84
236,3.115083,9.3750,536.33
237,2.917141,21.8750,528.97
238,3.034205,12.5000,553.57
239,3.058869,7.8125,512.50
240,3.072266,10.9375,582.31
241,3.032926,7.8125,537.49
242,2.955557,10.9375,517.31
243,3.025320,12.5000,510.45
244,2.953661,12.5000,498.21
245,2.889073,14.0625,526.65
246,3.000861,17.1875,492.05
247,3.292917,9.3750,492.70
248,2.859251,12.5000,591.85
249,2.998629,10.9375,505.79
250,3.010542,14.0625,568.03
251,3.094749,6.2500,569.71
252,3.102258,14.0625,622.45
253,2.873605,14.0625,529.91
254,2.824914,15.6250,506.39
255,2.958094,18.7500,533.07
256,3.036885,9.3750,497.09
257,2.954047,12.5000,574.38
258,3.145940,14.0625,542.91
259,2.941801,17.1875,489.98
260,2.945516,10.9375,528.51
261,3.053086,10.9375,500.50
262,2.955064,12.5000,491.07
263,3.015800,12.5000,573.44
264,2.758259,26.5625,504.88
265,2.895268,17.1875,532.33
266,2.912690,15.6250,497.73
267,3.076892,10.9375,507.98
268,2.975681,12.5000,594.93
269,2.940689,17.1875,488.45
270,3.009688,15.6250,521.90
271,2.954843,14.0625,501.83
272,3.013189,14.0625,508.68
273,3.062657,20.3125,538.44
274,2.996417,12.5000,490.86
275,2.992953,14.0625,497.17
276,2.975037,14.0625,538.14
277,2.937707,12.5000,579.45
278,3.005746,12.5000,602.28
279,2.931574,17.1875,483.42
280,2.892545,17.1875,553.76
281,3.081053,10.9375,519.56
282,2.985143,17.1875,520.49
283,2.828539,21.8750,560.56
284,2.830347,15.6250,500.28
285,3.003016,15.6250,588.12
286,2.864436,17.1875,512.73
287,2.957790,14.0625,511.47
288,2.919985,10.9375,554.90
289,3.063624,12.5000,518.30
290,2.867708,15.6250,557.24
291,2.832404,12.5000,500.20
292,3.107323,10.9375,517.04
293,2.743448,20.3125,534.17
294,2.741332,15.6250,489.05
295,2.947056,12.5000,523.14
296,2.887619,18.7500,519.24
297,2.798136,18.7500,507.81
298,2.791590,9.3750,573.78
299,2.701715,23.4375,503.57
300,2.779260,18.7500,593.26
301,2.793689,20.3125,550.10
302,2.854013,15.6250,555.88
303,2.912890,15.6250,629.00
304,2.778170,14.0625,491.31
305,2.932893,14.0625,561.78
306,2.552454,25.0000,508.15
307,2.730780,23.4375,498.67
308,2.822060,20.3125,589.14
309,2.913001,15.6250,498.87
310,3.033889,10.9375,537.18
311,2.637026,25.0000,524.83
312,2.886184,17.1875,504.65
313,2.820610,14.0625,587.48
314,2.689093,21.8750,520.53
315,2.727103,18.7500,556.08
316,2.817699,12.5000,506.56
317,2.642662,23.4375,503.64
318,2.909655,14.0625,592.54
319,2.744680,17.1875,501.05
320,2.722033,18.7500,546.93
321,2.799281,20.3125,497.64
322,2.777116,18.7500,491.78
323,2.766386,23.4375,564.20
324,2.817905,12.5000,533.01
325,2.730558,23.4375,522.63
326,2.746011,17.1875,508.67
327,2.633518,20.3125,532.80
328,2.637568,17.1875,682.63
329,2.945453,15.6250,510.23
330,2.785983,23.4375,638.48
331,2.782886,21.8750,504.93
332,2.669413,23.4375,515.67
333,2.743243,17.1875,522.39
334,2.689991,23.4375,493.41
335,2.907717,12.5000,552.38
336,2.451247,29.6875,493.08
337,2.491350,32.8125,485.54
338,2.516247,28.1250,581.44
339,2.620578,26.5625,520.15
340,2.533255,21.8750,542.63
341,2.775593,20.3125,534.91
342,2.708888,17.1875,491.70
343,2.783047,18.7500,581.20
344,2.603853,21.8750,494.24
345,2.632037,26.5625,543.26
346,2.782660,17.1875,500.47
347,2.710550,21.8750,494.84
348,2.581234,23.4375,534.34
349,2.439741,31.2500,486.50
350,2.519691,25.0000,517.29
351,2.560175,28.1250,503.68
352,2.463119,28.1250,486.88
353,2.615829,21.8750,544.77
354,2.493996,31.2500,479.29
355,2.372350,28.1250,484.53
356,2.486166,28.1250,541.91
357,2.189798,37.5000,510.23
358,2.537136,26.5625,514.83
359,2.581136,28.1250,490.11
360,2.599764,23.4375,518.83
361,2.571922,28.1250,564.15
362,2.689699,25.0000,511.61
363,2.562172,25.0000,540.49
364,2.530266,25.0000,521.07
365,2.558172,32.8125,510.39
366,2.565668,23.4375,569.07
367,2.648478,20.3125,491.77
368,2.606303,20.3125,513.95
369,2.596948,25.0000,530.29
370,2.425796,18.7500,533.99
371,2.550922,21.8750,537.96
372,2.553930,23.4375,505.40
373,2.709726,15.6250,555.20
374,2.261696,31.2500,525.54
375,2.446274,28.1250,542.94
376,2.503477,17.1875,558.17
377,2.277884,32.8125,501.23
378,2.581030,20.3125,636.44
379,2.559873,20.3125,494.87
380,2.441267,28.1250,532.62
381,2.416458,20.3125,604.82
382,2.581510,25.0000,495.65
383,2.130701,37.5000,567.08
384,2.120058,34.3750,496.29
385,2.093833,34.3750,525.99
386,2.528174,25.0000,557.74
387,2.469530,21.8750,555.86
388,2.246883,28.1250,568.68
389,2.571478,25.0000,500.15
390,2.366500,26.5625,511.03
391,2.400043,25.0000,574.77
392,2.480938,26.5625,495.47
393,2.148089,40.6250,521.34
394,2.230148,28.1250,499.61
395,2.601703,20.3125,537.67
396,2.372895,26.5625,573.26
397,2.402474,20.3125,489.21
398,2.160699,31.2500,539.75
399,2.426969,32.8125,505.86
400,2.360549,31.2500,515.05
401,2.190695,35.9375,557.78
402,2.102177,35.9375,475.67
403,2.238394,39.0625,534.41
404,2.367796,32.8125,577.65
405,2.532990,25.0000,618.72
406,2.167446,28.1250,581.94
407,2.293639,32.8125,542.73
408,1.974822,42.1875,552.65
409,2.260659,34.3750,509.26
410,2.154913,35.9375,510.63
411,2.332649,31.2500,544.19
412,2.377027,25.0000,507.16
413,2.313841,29.6875,603.67
414,2.014072,37.5000,502.02
415,2.350821,28.1250,511.06
416,2.255002,32.8125,554.71
417,2.273875,32.8125,527.25
418,2.021616,35.9375,562.59
419,2.445345,29.6875,499.57
420,2.575588,25.0000,575.39
421,2.241271,31.2500,514.09
422,2.371985,26.5625,478.62
423,2.177548,34.3750,549.46
424,2.387699,31.2500,489.64
425,2.267976,32.8125,479.62
426,2.046231,45.3125,605.65
427,2.426274,28.1250,503.99
428,2.369662,34.3750,557.05
429,2.304532,29.6875,605.17
430,2.263256,34.3750,509.46
431,2.075278,40.6250,524.02
432,2.255918,31.2500,490.26
433,2.232908,31.2500,542.88
434,2.383885,28.1250,495.28
435,2.364230,34.3750,490.91
436,2.220992,42.1875,637.48
437,2.517126,15.6250,489.35
438,2.164415,40.6250,551.34
439,2.338701,26.5625,500.89
440,2.099217,35.9375,499.81
441,2.144054,42.1875,578.48
442,2.173779,29.6875,524.11
443,2.038421,40.6250,522.47
444,2.277181,31.2500,501.94
445,2.108495,37.5000,510.09
446,2.157840,40.6250,549.07
447,2.037426,37.5000,497.64
448,2.173921,28.1250,508.55
449,2.052350,39.0625,506.57
450,1.819177,42.1875,486.72
451,1.883166,46.8750,533.61
452,2.306879,39.0625,504.47
453,2.093667,45.3125,502.04
454,1.911960,43.7500,573.90
455,2.160566,34.3750,490.52
456,2.413878,31.2500,524.49
457,1.838362,46.8750,505.11
458,2.144913,31.2500,495.71
459,2.213377,42.1875,564.82
460,2.067643,32.8125,500.33
461,1.971430,35.9375,509.46
462,1.987810,43.7500,493.95
463,2.046026,35.9375,500.53
464,2.039582,37.5000,531.12
465,2.324004,32.8125,499.92
466,2.161178,39.0625,492.15
467,2.218078,34.3750,528.87
468,1.763041,43.7500,498.99
469,2.403027,26.5625,549.40
470,1.802540,45.3125,496.67
471,2.125224,34.3750,473.99
472,1.894051,45.3125,550.87
473,1.826529,43.7500,503.73
474,2.182652,37.5000,540.26
475,1.884491,42.1875,508.87
476,2.003340,37.5000,502.95
477,2.141267,34.3750,572.66
478,1.893411,46.8750,488.76
479,2.153490,39.0625,504.50
480,1.970330,32.8125,540.49
481,2.058694,35.9375,523.35
482,1.699667,48.4375,655.28
483,2.248791,23.4375,489.28
484,2.111767,29.6875,530.78
485,2.088288,37.5000,496.23
486,2.047676,34.3750,503.70
487,2.064972,37.5000,544.04
488,1.915799,40.6250,489.23
489,1.996969,32.8125,506.80
490,1.885094,37.5000,507.40
491,1.639076,51.5625,496.08
492,1.946216,39.0625,528.42
493,1.877931,39.0625,489.69
494,2.059584,32.8125,489.39
495,1.863464,42.1875,538.84
496,1.991075,37.5000,519.48
497,1.792611,48.4375,536.21
498,1.868913,48.4375,487.14
499,2.211838,42.1875,515.64
500,2.004227,46.8750,514.19
501,1.949802,45.3125,488.09
502,1.923407,46.8750,493.83
503,1.908235,46.8750,527.48
504,1.825088,45.3125,529.80
505,1.896236,42.1875,546.35
506,1.962862,43.7500,555.95
507,1.719434,43.7500,527.40
508,2.145616,34.3750,525.74
509,1.887141,48.4375,533.76
510,1.683676,54.6875,552.90
511,2.310034,32.8125,520.62
512,2.021155,35.9375,531.71
513,1.771256,45.3125,580.95
514,1.828767,39.0625,543.68
515,1.731501,53.1250,571.76
516,2.035914,37.5000,497.08
517,1.929059,40.6250,507.35
518,2.024749,45.3125,485.60
519,1.706707,48.4375,492.45
520,1.928124,37.5000,537.70
521,1.804195,45.3125,498.01
522,1.784279,48.4375,505.78
523,1.807510,39.0625,530.71
524,1.972382,37.5000,515.41
525,1.941988,40.6250,554.70
526,1.900318,39.0625,480.26
527,1.743237,45.3125,506.86
528,2.175696,42.1875,558.33
529,1.827163,43.7500,511.79
530,1.877680,40.6250,563.63
531,1.886279,43.7500,505.45
532,2.006393,32.8125,563.58
533,1.672496,53.1250,532.64
534,1.842726,46.8750,500.29
535,1.984022,37.5000,505.13
536,1.977845,45.3125,492.56
537,1.593921,50.0000,515.42
538,1.911643,37.5000,556.58
539,1.976545,42.1875,499.64
540,1.831734,46.8750,521.47
541,2.054595,39.0625,504.51
542,1.990638,45.3125,508.67
543,1.791371,40.6250,626.22
544,1.943047,35.9375,478.74
545,1.891931,48.4375,515.63
546,1.715242,50.0000,523.65
547,2.175811,32.8125,515.97
548,1.980724,39.0625,528.40
549,1.937810,37.5000,513.24
550,1.794217,40.6250,490.89
551,1.574227,57.8125,515.91
552,1.676156,48.4375,483.21
553,1.661632,50.0000,530.61
554,1.838548,46.8750,486.58
555,2.136987,37.5000,483.63
556,2.027091,35.9375,560.45
557,1.753957,48.4375,481.55
558,1.734650,54.6875,563.87
559,1.676480,53.1250,707.42
560,1.765291,45.3125,507.40
561,1.645615,53.1250,519.70
562,1.768060,39.0625,487.01
563,1.507847,59.3750,528.88
564,1.403765,53.1250,501.08
565,1.566833,51.5625,519.34
566,1.724029,45.3125,587.89
567,1.598190,45.3125,507.50
568,1.728885,50.0000,522.68
569,1.885914,42.1875,498.39
570,1.701872,48.4375,495.78
571,1.638675,50.0000,531.38
572,2.092007,48.4375,490.37
573,1.567875,50.0000,506.02
574,1.561442,54.6875,519.05
575,1.592792,53.1250,475.40
576,1.732867,48.4375,544.60
577,1.740889,48.4375,491.42
578,1.525700,59.3750,489.92
579,1.874706,42.1875,570.13
580,1.907179,40.6250,492.78
581,1.744814,39.0625,530.36
582,1.789273,39.0625,478.34
583,2.007580,42.1875,592.28
584,2.002331,46.8750,549.85
585,1.520303,53.1250,497.96
586,1.784492,45.3125,529.57
587,1.830532,48.4375,482.97
588,1.960791,50.0000,490.65
589,1.800660,46.8750,535.86
590,1.715460,43.7500,493.81
591,1.691295,48.4375,499.09
592,2.010723,42.1875,504.15
593,1.979633,39.0625,486.72
594,1.956588,40.6250,514.30
595,1.919382,50.0000,526.37
596,1.534759,57.8125,492.63
597,1.563030,56.2500,580.63
598,1.911901,42.1875,487.30
599,1.601776,50.0000,536.34
600,1.668976,42.1875,501.10
601,1.555226,48.4375,511.98
602,1.732468,45.3125,570.04
603,1.700545,46.8750,484.45
604,1.526808,54.6875,483.54
605,1.714261,42.1875,527.56
606,1.590092,50.0000,503.42
607,1.879343,46.8750,555.48
608,2.020711,50.0000,488.94
609,1.682170,54.6875,530.12
610,1.869353,34.3750,519.08
611,1.421725,51.5625,486.22
612,1.593134,56.2500,612.77
613,1.628204,64.0625,661.76
614,1.504146,57.8125,868.90
615,1.565280,53.1250,759.79
616,1.514378,51.5625,832.89
617,1.645606,51.5625,767.59
618,1.603622,51.5625,762.74
619,1.653882,40.6250,731.98
620,1.991524,39.0625,703.86
621,1.428856,56.2500,677.91
622,1.467486,48.4375,575.17
623,1.372095,60.9375,525.24
624,1.682305,53.1250,642.16
625,1.720716,48.4375,682.53
626,1.563132,56.2500,746.29
627,1.484002,56.2500,648.41
628,1.717217,45.3125,752.81
629,1.536234,50.0000,668.16
630,1.538828,60.9375,772.81
631,1.454888,53.1250,883.32
632,1.492226,48.4375,738.13
633,1.710371,45.3125,703.15
634,1.843998,45.3125,490.39
635,1.258178,59.3750,536.20
636,1.431777,56.2500,604.74
637,1.470761,50.0000,508.39
638,1.297602,64.0625,547.40
639,1.635002,57.8125,497.71
640,1.596020,45.3125,502.64
641,1.652432,50.0000,527.06
642,1.555124,56.2500,481.23
643,1.553795,54.6875,533.02
644,1.525103,51.5625,501.78
645,1.366816,59.3750,523.55
646,1.452619,54.6875,688.33
647,1.470810,59.3750,642.28
648,1.627140,59.3750,712.12
649,1.507739,59.3750,647.16
650,1.406672,57.8125,714.07
651,1.272730,64.0625,696.05
652,1.353888,57.8125,712.98
653,1.752143,50.0000,639.82
654,1.386431,60.9375,703.06
655,1.404215,60.9375,692.47
656,1.596551,51.5625,859.39
657,1.407347,57.8125,767.99
658,2.103920,50.0000,829.64
659,1.615011,54.6875,835.32
660,1.536034,57.8125,908.40
661,1.660674,51.5625,786.03
662,1.701795,43.7500,775.79
663,1.351963,56.2500,754.83
664,1.582179,50.0000,698.27
665,1.877855,46.8750,789.57
666,1.154740,62.5000,827.51
667,1.421681,51.5625,786.44
668,1.626819,51.5625,817.40
669,1.394738,57.8125,774.55
670,1.644857,50.0000,819.97
671,1.732683,43.7500,815.29
672,1.578624,51.5625,980.00
673,1.652427,45.3125,1029.42
674,1.343719,54.6875,1102.68
675,1.448363,53.1250,855.58
676,1.290486,59.3750,808.22
677,1.521108,54.6875,773.85
678,1.458358,56.2500,985.62
679,1.378320,64.0625,870.48
680,1.078874,62.5000,788.89
681,1.406590,57.8125,820.46
682,1.911198,45.3125,752.28
683,1.549338,54.6875,782.68
684,1.261037,57.8125,853.42
685,1.873333,51.5625,1009.15
686,1.667952,42.1875,1078.14
687,1.507885,54.6875,1108.94
688,1.578731,62.5000,861.99
689,1.956739,45.3125,721.73
690,1.543310,48.4375,789.96
691,1.447445,59.3750,806.24
692,1.204962,67.1875,836.48
693,1.358655,54.6875,686.12
694,1.412577,53.1250,736.03
695,1.321445,64.0625,684.73
696,1.764588,50.0000,701.57
697,1.192906,62.5000,698.53
698,1.344083,59.3750,687.45
699,1.522087,56.2500,697.88
700,1.564716,56.2500,687.98
701,1.456305,62.5000,622.63
702,1.737628,51.5625,732.89
703,1.243052,59.3750,954.28
704,1.358657,59.3750,871.36
705,1.295741,54.6875,876.81
706,1.348450,48.4375,859.78
707,1.643235,50.0000,761.05
708,1.274589,54.6875,810.51
709,1.459215,54.6875,863.43
710,1.278269,59.3750,748.45
711,1.612661,50.0000,894.84
712,1.037312,73.4375,861.39
713,1.599658,56.2500,947.23
714,1.377894,46.8750,753.82
715,1.613441,45.3125,834.75
716,1.652277,51.5625,791.29
717,1.467348,56.2500,822.96
718,1.384412,60.9375,714.46
719,1.224840,56.2500,775.13
720,1.459126,60.9375,685.08
721,1.694062,43.7500,520.77
722,1.476638,62.5000,579.75
723,1.524131,53.1250,570.75
724,1.476493,54.6875,532.83
725,1.410564,57.8125,573.74
726,1.512368,50.0000,499.71
727,1.376187,62.5000,491.89
728,1.334831,70.3125,548.88
729,1.121501,70.3125,494.13
730,1.305278,54.6875,527.13
731,1.194753,60.9375,505.71
732,1.113426,62.5000,500.68
733,1.699856,48.4375,531.53
734,1.226524,67.1875,497.09
735,1.391581,56.2500,525.78
736,1.420463,59.3750,545.21
737,1.784334,53.1250,481.70
738,1.444384,54.6875,583.13
739,1.558492,51.5625,504.49
740,1.597577,54.6875,502.20
741,1.420102,48.4375,563.05
742,1.062357,64.0625,490.70
743,1.572199,45.3125,544.60
744,1.563521,53.1250,491.65
745,1.346582,57.8125,497.01
746,1.314724,62.5000,603.07
747,0.953704,62.5000,483.60
748,1.320696,56.2500,661.81
749,1.220965,67.1875,683.04
750,1.529793,59.3750,509.36
751,1.439922,57.8125,492.35
752,1.445335,54.6875,474.96
753,1.517966,51.5625,538.58
754,1.390334,60.9375,501.68
755,1.589232,53.1250,503.29
756,1.549063,50.0000,554.07
757,1.270500,57.8125,496.11
758,1.338135,60.9375,553.19
759,1.015703,70.3125,520.33
760,1.336419,54.6875,501.66
761,1.334718,62.5000,561.32
762,1.267710,65.6250,480.93
763,1.553228,53.1250,527.55
764,1.402541,59.3750,503.34
765,1.331868,53.1250,501.80
766,1.506696,57.8125,540.27
767,1.155947,59.3750,494.49
768,1.533846,54.6875,496.87
769,1.137528,57.8125,525.57
770,1.282304,54.6875,505.24
771,1.417301,53.1250,536.78
772,1.427426,64.0625,509.96
773,1.357760,50.0000,596.76
774,1.226301,65.6250,508.34
775,1.215354,60.9375,479.07
776,1.072298,71.8750,530.70
777,1.292390,54.6875,585.46
778,1.261527,62.5000,495.76
779,1.447165,50.0000,562.19
780,1.424247,57.8125,479.84
781,1.521255,59.3750,554.86
782,1.472051,56.2500,497.91
783,1.081577,57.8125,494.80
784,1.199113,65.6250,608.68
785,1.370593,57.8125,484.00
786,1.344062,57.8125,526.77
787,1.219073,62.5000,504.37
788,1.534914,50.0000,480.65
789,1.189533,68.7500,531.11
790,1.131935,65.6250,557.86
791,0.906876,75.0000,516.33
792,1.333264,56.2500,536.37
793,0.906359,73.4375,498.05
794,1.033256,68.7500,528.04
795,1.210047,64.0625,506.19
796,0.978573,75.0000,552.77
797,1.248435,64.0625,511.95
798,1.200007,68.7500,494.86
799,1.403674,53.1250,595.20
800,1.178032,64.0625,501.91
801,1.684180,51.5625,490.83
802,1.815847,53.1250,530.05
803,1.314013,59.3750,512.16
804,1.224837,62.5000,545.92
805,1.258994,62.5000,495.03
806,1.053527,64.0625,495.25
807,1.164674,65.6250,557.39
808,1.204453,64.0625,499.41
809,1.280500,53.1250,526.80
810,1.199470,59.3750,484.17
811,1.204387,62.5000,497.88
812,1.504445,54.6875,542.20
813,1.340954,64.0625,503.92
814,1.164750,60.9375,521.48
815,1.244005,62.5000,514.27
816,0.946256,70.3125,503.10
817,1.196093,59.3750,556.93
818,1.357688,57.8125,533.51
819,1.292660,59.3750,490.39
820,1.588105,54.6875,522.15
821,1.379873,59.3750,484.16
822,1.319526,62.5000,519.27
823,1.253227,62.5000,544.62
824,1.189725,62.5000,501.17
825,1.052407,65.6250,624.83
826,1.040519,71.8750,596.38
827,1.124705,64.0625,635.02
828,1.591851,56.2500,523.91
829,1.192613,59.3750,557.96
830,1.509418,56.2500,524.45
831,1.124442,54.6875,483.68
832,1.500844,56.2500,530.25
833,1.459878,59.3750,490.82
834,1.189970,68.7500,506.51
835,1.102531,68.7500,532.21
836,1.389365,56.2500,503.57
837,1.254053,64.0625,555.27
838,1.237598,57.8125,507.42
839,1.229810,68.7500,534.16
840,1.263876,62.5000,530.22
841,1.396724,51.5625,507.76
842,1.451126,59.3750,551.01
843,1.195671,62.5000,511.34
844,1.253714,62.5000,519.88
845,1.312154,57.8125,557.11
846,1.123451,70.3125,504.08
847,1.125002,65.6250,536.77
848,1.125415,70.3125,496.84
849,1.320810,59.3750,591.48
850,1.395769,50.0000,605.30
851,1.419363,57.8125,534.58
852,1.143066,65.6250,551.12
853,1.375643,54.6875,495.59
854,0.985464,62.5000,524.18
855,1.342409,60.9375,537.12
856,1.253650,64.0625,521.31
857,1.072509,68.7500,572.13
858,1.244306,57.8125,491.76
859,1.340887,57.8125,506.28
860,1.027125,65.6250,551.41
861,1.373960,59.3750,488.74
862,0.949710,75.0000,524.46
863,1.192493,54.6875,512.72
864,0.907318,70.3125,515.41
865,1.018113,71.8750,557.78
866,1.117358,59.3750,478.13
867,0.942902,67.1875,504.71
868,0.869314,68.7500,531.96
869,0.957557,75.0000,522.33
870,1.090407,67.1875,600.12
871,1.334919,59.3750,502.43
872,1.413431,59.3750,522.93
