batch_idx,loss,accuracy,time_ms
1,0.027638,100.0000,582.11
2,0.044610,100.0000,548.70
3,0.072695,95.3125,587.93
4,0.028152,98.4375,512.05
5,0.125498,95.3125,586.83
6,0.019992,100.0000,515.65
7,0.159511,92.1875,532.90
8,0.098959,95.3125,611.39
9,0.093601,95.3125,588.60
10,0.107519,95.3125,520.49
11,0.056317,96.8750,573.27
12,0.090511,95.3125,531.91
13,0.052938,96.8750,514.56
14,0.064094,98.4375,629.83
15,0.015632,100.0000,533.19
16,0.141498,93.7500,605.13
17,0.153516,96.8750,522.92
18,0.023288,98.4375,643.50
19,0.153720,93.7500,515.84
20,0.079099,98.4375,616.01
21,0.176338,93.7500,516.67
22,0.033161,100.0000,592.01
23,0.027206,100.0000,521.38
24,0.091874,96.8750,538.14
25,0.006700,100.0000,576.40
26,0.012566,100.0000,513.97
27,0.034929,98.4375,668.50
28,0.052211,96.8750,515.54
29,0.075655,96.8750,571.82
30,0.064958,96.8750,520.22
31,0.087349,96.8750,595.73
32,0.098695,98.4375,516.47
33,0.062531,96.8750,564.54
34,0.061700,96.8750,542.26
35,0.091133,96.8750,538.09
36,0.075766,96.8750,621.86
37,0.066478,96.8750,513.18
38,0.084636,96.8750,653.50
39,0.116735,95.3125,514.52
40,0.005420,100.0000,633.39
41,0.107148,95.3125,521.17
42,0.054023,98.4375,615.83
43,0.132770,95.3125,517.95
44,0.059100,95.3125,581.67
45,0.082009,95.3125,520.46
46,0.095475,96.8750,585.98
47,0.163465,92.1875,518.06
48,0.067775,96.8750,593.02
49,0.051090,98.4375,514.03
50,0.024875,98.4375,514.24
51,0.020102,100.0000,604.49
52,0.095373,96.8750,514.40
53,0.080731,96.8750,636.34
54,0.085137,95.3125,519.53
55,0.111880,93.7500,613.47
56,0.083324,96.8750,522.86
57,0.036381,98.4375,651.29
58,0.039292,96.8750,553.34
59,0.055451,98.4375,566.14
60,0.114429,98.4375,512.25
61,0.018359,100.0000,628.16
62,0.072605,96.8750,519.75
63,0.041732,96.8750,607.34
