batch_idx,loss,accuracy,time_ms
326,0.124525,96.8750,499.11
327,0.175452,93.7500,491.87
328,0.109519,96.8750,602.43
329,0.134052,96.8750,509.20
330,0.264476,90.6250,570.09
331,0.146900,93.7500,493.08
332,0.098257,95.3125,617.01
333,0.193234,92.1875,489.90
334,0.174561,92.1875,555.53
335,0.310795,92.1875,498.60
336,0.084874,96.8750,515.16
337,0.116041,95.3125,570.13
338,0.176178,95.3125,498.40
339,0.205729,95.3125,615.93
340,0.169992,93.7500,493.46
341,0.325342,87.5000,549.63
342,0.359178,87.5000,538.08
343,0.214712,92.1875,492.17
344,0.076109,98.4375,650.14
345,0.160872,93.7500,501.87
346,0.131655,95.3125,538.23
347,0.245759,90.6250,547.43
348,0.151262,95.3125,527.42
349,0.104048,95.3125,558.45
350,0.126446,93.7500,561.33
351,0.255309,92.1875,494.34
352,0.118392,95.3125,560.50
353,0.165625,93.7500,499.24
354,0.176897,92.1875,544.69
355,0.085468,96.8750,529.58
356,0.220317,92.1875,495.86
357,0.315526,85.9375,554.40
358,0.226427,95.3125,493.78
359,0.071093,96.8750,497.30
360,0.170638,93.7500,592.38
361,0.225555,92.1875,493.92
362,0.247214,93.7500,659.35
363,0.214089,92.1875,510.17
364,0.219522,92.1875,629.68
365,0.225434,89.0625,496.68
366,0.156383,95.3125,628.00
367,0.229353,90.6250,493.12
368,0.128361,95.3125,655.78
369,0.245943,89.0625,496.42
370,0.346314,89.0625,576.72
371,0.119729,95.3125,511.13
372,0.230696,87.5000,505.56
373,0.163581,92.1875,627.76
374,0.110199,95.3125,516.67
375,0.221613,90.6250,572.13
376,0.125827,95.3125,501.71
377,0.068658,98.4375,577.66
378,0.176923,95.3125,522.04
379,0.120013,95.3125,549.61
380,0.155931,92.1875,518.49
381,0.106658,95.3125,541.32
382,0.151756,95.3125,533.46
383,0.130198,95.3125,492.04
384,0.151967,93.7500,597.78
385,0.186496,90.6250,494.12
386,0.189155,93.7500,597.85
387,0.223942,92.1875,500.47
388,0.092795,95.3125,595.83
389,0.112890,95.3125,498.80
390,0.321561,87.5000,580.48
391,0.155288,92.1875,495.35
392,0.287386,89.0625,559.54
393,0.272074,89.0625,498.53
394,0.158518,93.7500,498.75
395,0.172086,93.7500,609.96
396,0.125610,95.3125,536.08
397,0.198968,92.1875,562.29
398,0.071044,98.4375,545.59
399,0.188217,90.6250,514.37
400,0.154099,93.7500,562.90
401,0.129065,96.8750,518.76
402,0.093315,100.0000,499.39
403,0.054847,98.4375,647.93
404,0.142259,96.8750,507.15
405,0.262918,92.1875,571.81
406,0.121431,96.8750,500.43
407,0.094503,96.8750,495.68
408,0.358068,93.7500,639.02
409,0.224698,90.6250,500.15
410,0.258339,93.7500,608.11
411,0.074382,98.4375,505.37
412,0.183503,90.6250,646.11
413,0.137716,96.8750,494.33
414,0.298339,93.7500,626.22
415,0.280428,85.9375,495.74
416,0.178876,93.7500,546.85
417,0.331488,87.5000,523.93
418,0.215992,95.3125,547.89
419,0.087279,98.4375,539.19
420,0.095818,93.7500,499.00
421,0.260715,92.1875,579.09
422,0.133170,93.7500,498.26
423,0.087080,98.4375,496.51
424,0.122630,98.4375,639.04
425,0.388344,85.9375,500.31
426,0.140061,96.8750,599.90
427,0.284827,90.6250,498.39
428,0.332564,90.6250,622.04
429,0.358127,90.6250,494.16
430,0.173921,93.7500,531.02
431,0.127615,93.7500,520.67
432,0.145351,96.8750,490.21
433,0.138800,95.3125,585.79
434,0.087658,98.4375,494.01
435,0.285543,85.9375,513.87
436,0.329033,89.0625,580.66
437,0.213791,93.7500,505.88
438,0.145092,93.7500,610.74
439,0.219680,93.7500,500.14
440,0.142352,96.8750,601.49
441,0.149041,92.1875,498.17
442,0.156014,92.1875,580.70
443,0.283801,92.1875,525.49
444,0.274338,85.9375,554.13
445,0.189921,93.7500,498.06
446,0.145612,95.3125,632.38
447,0.188923,92.1875,495.57
448,0.108070,95.3125,579.93
449,0.370897,85.9375,497.06
450,0.142527,95.3125,590.07
451,0.153998,95.3125,496.75
452,0.200256,93.7500,554.53
453,0.194810,90.6250,493.18
454,0.142367,95.3125,545.35
455,0.105977,95.3125,518.45
456,0.155211,92.1875,497.71
457,0.150007,95.3125,614.04
458,0.127804,98.4375,493.06
459,0.390781,89.0625,635.22
460,0.140622,95.3125,498.00
461,0.204100,90.6250,563.53
462,0.192849,93.7500,496.32
463,0.185894,90.6250,497.79
464,0.065011,98.4375,613.65
465,0.159729,93.7500,494.09
466,0.203569,92.1875,556.95
467,0.152682,92.1875,499.93
468,0.185486,92.1875,496.67
469,0.173131,92.1875,595.94
470,0.167895,93.7500,494.24
471,0.061225,98.4375,580.53
472,0.129766,95.3125,495.48
473,0.151294,95.3125,505.90
474,0.067098,98.4375,619.89
475,0.159360,96.8750,497.32
476,0.207421,90.6250,563.35
477,0.315010,89.0625,502.60
478,0.270565,90.6250,552.10
479,0.319499,87.5000,543.18
480,0.367862,89.0625,495.13
481,0.173047,93.7500,591.33
482,0.079549,96.8750,496.66
483,0.122963,95.3125,658.93
484,0.177157,93.7500,495.89
485,0.264510,89.0625,589.99
486,0.137463,95.3125,491.93
487,0.090674,100.0000,579.93
488,0.188377,92.1875,492.57
489,0.321687,89.0625,588.28
490,0.167181,92.1875,494.56
491,0.169082,95.3125,496.46
492,0.370263,85.9375,641.39
493,0.098108,98.4375,493.27
494,0.316405,93.7500,608.02
495,0.177112,92.1875,495.22
496,0.119649,95.3125,629.28
497,0.254580,90.6250,494.98
498,0.156574,92.1875,625.88
499,0.270099,90.6250,492.60
500,0.186520,92.1875,653.20
501,0.163627,93.7500,495.97
502,0.316716,90.6250,555.07
503,0.118652,96.8750,516.12
504,0.123933,95.3125,501.34
505,0.056022,98.4375,605.52
506,0.183226,93.7500,490.93
507,0.177553,95.3125,569.19
508,0.290378,89.0625,493.55
509,0.207506,95.3125,495.66
510,0.244613,87.5000,608.09
511,0.172585,92.1875,509.55
512,0.256976,87.5000,630.76
513,0.140056,93.7500,492.73
514,0.133021,96.8750,548.10
515,0.137383,98.4375,496.48
516,0.218793,93.7500,508.99
517,0.387087,89.0625,587.08
518,0.205857,92.1875,496.31
519,0.191333,92.1875,607.42
520,0.110475,95.3125,492.90
521,0.229521,92.1875,559.10
522,0.282223,87.5000,497.05
523,0.095336,98.4375,498.83
524,0.176215,90.6250,647.17
525,0.070633,96.8750,491.65
526,0.230809,92.1875,590.70
527,0.305537,85.9375,492.32
528,0.258388,92.1875,578.03
529,0.302997,93.7500,493.15
530,0.396946,87.5000,640.51
531,0.191338,92.1875,495.88
532,0.203932,92.1875,582.50
533,0.348831,87.5000,495.49
534,0.107323,95.3125,579.37
535,0.151840,92.1875,492.82
536,0.271243,87.5000,529.42
537,0.213708,90.6250,542.22
538,0.147618,95.3125,574.65
539,0.082221,96.8750,495.39
540,0.104791,96.8750,494.45
541,0.210107,90.6250,580.64
542,0.203214,93.7500,493.28
543,0.092640,96.8750,628.80
544,0.189115,92.1875,499.33
545,0.112876,96.8750,512.51
546,0.216494,90.6250,582.20
547,0.169232,93.7500,519.91
548,0.187427,92.1875,595.82
549,0.159326,92.1875,506.26
550,0.196377,89.0625,591.77
551,0.301031,89.0625,493.60
552,0.361160,89.0625,637.84
553,0.186404,95.3125,493.29
554,0.176550,92.1875,599.10
555,0.046879,100.0000,498.40
556,0.235950,95.3125,643.53
557,0.213600,93.7500,495.79
558,0.241110,90.6250,566.15
559,0.138083,96.8750,501.53
560,0.088418,98.4375,587.94
561,0.206733,92.1875,495.85
562,0.237139,89.0625,494.09
563,0.113849,95.3125,592.99
564,0.184549,93.7500,491.80
565,0.073540,100.0000,542.30
566,0.244479,89.0625,510.91
567,0.134464,96.8750,563.43
568,0.168503,96.8750,489.16
569,0.243459,93.7500,587.61
570,0.170945,92.1875,484.97
571,0.091739,95.3125,594.47
572,0.196365,95.3125,487.99
573,0.333217,90.6250,587.03
574,0.164728,93.7500,491.60
575,0.282491,90.6250,508.14
576,0.088885,98.4375,573.98
577,0.222052,90.6250,493.84
578,0.149477,95.3125,615.78
579,0.208493,89.0625,492.76
580,0.058192,98.4375,579.19
581,0.106676,96.8750,494.53
582,0.162065,93.7500,531.83
583,0.114789,95.3125,556.84
584,0.140856,93.7500,509.70
585,0.116026,98.4375,643.62
586,0.150053,93.7500,492.86
587,0.168069,95.3125,539.22
588,0.024659,100.0000,524.27
589,0.259755,92.1875,547.57
590,0.153011,96.8750,531.47
591,0.296260,92.1875,547.35
592,0.077733,98.4375,534.58
593,0.182249,92.1875,542.85
594,0.111733,93.7500,520.13
595,0.119707,95.3125,499.15
596,0.184368,93.7500,580.92
597,0.265734,90.6250,499.12
598,0.184521,95.3125,546.60
599,0.155911,95.3125,535.20
600,0.323920,92.1875,558.17
601,0.166695,90.6250,493.40
602,0.215564,92.1875,541.87
603,0.156541,93.7500,533.25
604,0.173398,92.1875,527.58
605,0.192491,90.6250,561.03
606,0.143235,95.3125,500.06
607,0.137973,96.8750,631.47
608,0.153208,95.3125,493.62
609,0.067950,98.4375,517.37
610,0.186233,95.3125,582.94
611,0.183965,92.1875,502.59
612,0.109635,95.3125,576.84
613,0.294209,90.6250,497.57
614,0.156136,96.8750,515.22
615,0.210414,92.1875,577.56
616,0.139764,95.3125,512.25
617,0.054936,100.0000,571.05
618,0.208741,92.1875,495.39
619,0.181829,93.7500,566.37
620,0.117856,96.8750,494.70
621,0.380201,87.5000,504.10
622,0.165292,93.7500,636.16
623,0.181159,95.3125,494.17
624,0.154850,95.3125,590.81
625,0.126802,95.3125,492.16
626,0.158729,92.1875,494.92
627,0.116549,96.8750,605.17
628,0.128827,96.8750,496.10
629,0.205759,93.7500,546.42
630,0.137332,95.3125,503.09
631,0.185309,92.1875,494.21
632,0.082074,98.4375,585.60
633,0.145377,98.4375,492.18
634,0.136021,95.3125,499.23
635,0.182597,92.1875,637.17
636,0.081144,96.8750,494.68
637,0.205533,90.6250,579.71
638,0.072085,96.8750,493.73
639,0.166406,93.7500,559.56
640,0.227255,90.6250,516.18
641,0.114943,95.3125,563.72
642,0.277911,89.0625,493.49
643,0.229690,92.1875,556.24
644,0.275688,92.1875,507.97
645,0.093781,96.8750,512.86
646,0.164105,92.1875,562.47
647,0.302974,89.0625,487.64
648,0.176694,96.8750,546.45
649,0.116684,96.8750,487.81
650,0.087031,95.3125,536.98
651,0.107289,95.3125,514.88
652,0.325643,90.6250,487.45
653,0.278311,90.6250,587.03
654,0.104202,95.3125,491.01
655,0.196346,93.7500,551.15
656,0.113589,98.4375,508.78
657,0.097633,95.3125,488.16
658,0.140140,93.7500,632.69
659,0.229563,90.6250,500.13
660,0.119652,93.7500,617.71
661,0.138390,96.8750,488.77
662,0.276393,92.1875,581.06
663,0.107343,96.8750,493.06
664,0.073592,98.4375,557.34
665,0.122809,93.7500,487.69
666,0.379720,87.5000,488.23
667,0.283261,90.6250,586.46
668,0.197829,93.7500,496.99
669,0.359198,92.1875,601.83
670,0.299140,90.6250,495.91
671,0.160580,92.1875,553.22
672,0.166290,95.3125,497.98
673,0.167285,95.3125,494.25
674,0.113756,96.8750,642.15
675,0.156160,95.3125,518.99
676,0.196540,95.3125,575.98
677,0.164726,93.7500,558.63
678,0.270475,95.3125,541.83
679,0.184119,90.6250,560.92
680,0.040267,98.4375,501.61
681,0.211757,92.1875,496.79
682,0.120973,95.3125,644.20
683,0.164075,93.7500,512.72
684,0.138209,95.3125,649.88
685,0.100206,95.3125,498.22
686,0.173234,90.6250,650.69
687,0.107163,95.3125,494.36
688,0.266936,92.1875,528.71
689,0.213580,87.5000,550.28
690,0.135675,96.8750,501.02
691,0.185156,92.1875,644.45
692,0.176349,90.6250,513.28
693,0.168601,96.8750,582.21
694,0.116342,96.8750,562.04
695,0.222326,90.6250,529.45
696,0.227011,89.0625,566.91
697,0.234758,89.0625,496.48
698,0.091830,96.8750,495.52
699,0.170532,95.3125,592.92
700,0.086777,98.4375,498.78
701,0.265123,90.6250,568.23
702,0.170302,95.3125,495.72
703,0.102255,96.8750,495.37
704,0.192868,92.1875,631.16
705,0.090654,96.8750,498.13
706,0.426505,87.5000,593.80
707,0.129521,95.3125,494.63
708,0.226608,89.0625,606.71
709,0.104993,95.3125,498.87
710,0.315029,85.9375,615.54
711,0.123393,95.3125,495.85
712,0.205179,90.6250,576.16
713,0.177615,96.8750,499.82
714,0.136598,95.3125,526.05
715,0.213499,93.7500,549.48
716,0.057603,98.4375,515.03
717,0.092039,96.8750,581.15
718,0.144815,95.3125,494.22
719,0.162317,93.7500,624.44
720,0.235590,89.0625,492.90
721,0.126735,95.3125,495.81
722,0.151205,95.3125,597.94
723,0.245358,92.1875,494.42
724,0.119848,93.7500,575.74
725,0.228711,95.3125,494.24
726,0.183534,92.1875,615.96
727,0.187722,92.1875,497.01
728,0.141415,93.7500,599.95
729,0.270226,89.0625,494.92
730,0.121119,96.8750,541.28
731,0.062958,98.4375,543.61
732,0.256013,89.0625,498.94
733,0.109043,95.3125,608.40
734,0.094794,98.4375,504.77
735,0.230658,89.0625,542.82
736,0.142996,92.1875,520.63
737,0.171425,93.7500,498.12
738,0.164224,92.1875,598.45
739,0.504255,84.3750,495.65
740,0.217499,92.1875,494.71
741,0.216143,92.1875,625.54
742,0.304487,89.0625,497.22
743,0.215978,95.3125,568.47
744,0.087329,95.3125,491.45
745,0.083305,96.8750,528.67
746,0.275161,92.1875,557.49
747,0.210123,92.1875,496.17
748,0.276949,84.3750,633.89
749,0.145796,93.7500,495.15
750,0.135444,95.3125,534.73
751,0.178757,93.7500,534.63
752,0.151693,95.3125,493.70
753,0.074044,98.4375,585.37
754,0.162879,93.7500,497.73
755,0.170715,92.1875,643.42
756,0.261780,92.1875,496.14
757,0.302839,89.0625,636.73
758,0.126154,96.8750,492.68
759,0.272623,93.7500,552.74
760,0.147887,93.7500,493.69
761,0.181657,92.1875,525.29
762,0.075119,98.4375,538.51
763,0.141982,95.3125,521.86
764,0.116414,95.3125,550.09
765,0.133992,92.1875,505.19
766,0.175037,93.7500,598.15
767,0.215661,93.7500,502.27
768,0.170000,93.7500,576.47
769,0.204668,95.3125,496.84
770,0.151315,95.3125,566.39
771,0.214545,89.0625,489.47
772,0.114534,96.8750,574.28
773,0.216081,90.6250,492.35
774,0.108732,95.3125,490.71
775,0.163934,93.7500,589.42
776,0.222610,93.7500,491.07
777,0.193734,93.7500,556.76
778,0.110298,93.7500,497.76
779,0.116649,95.3125,505.87
780,0.065392,98.4375,587.09
781,0.107107,95.3125,497.28
782,0.236817,93.7500,626.34
783,0.088872,98.4375,493.88
784,0.258783,92.1875,589.92
785,0.155421,92.1875,492.10
786,0.150204,93.7500,528.68
787,0.117898,96.8750,565.40
788,0.266955,93.7500,510.40
789,0.180120,95.3125,565.32
790,0.452590,92.1875,497.37
791,0.221060,93.7500,631.93
792,0.118627,95.3125,490.60
793,0.093834,96.8750,613.01
794,0.080430,96.8750,499.33
795,0.151218,95.3125,584.06
796,0.180557,90.6250,495.59
797,0.312301,89.0625,563.49
798,0.113045,96.8750,491.71
799,0.248624,85.9375,492.53
800,0.080663,98.4375,588.94
801,0.205176,93.7500,501.19
802,0.151492,93.7500,497.99
803,0.190284,87.5000,628.40
804,0.108960,96.8750,493.92
805,0.161686,93.7500,568.66
806,0.044576,100.0000,512.38
807,0.183706,95.3125,508.72
808,0.087613,98.4375,600.34
809,0.073702,98.4375,496.24
810,0.111681,98.4375,516.24
811,0.083996,98.4375,582.85
812,0.252091,92.1875,498.52
813,0.217102,90.6250,601.23
814,0.271838,90.6250,496.23
815,0.178459,92.1875,631.25
816,0.101237,96.8750,499.84
817,0.101292,96.8750,622.51
818,0.121774,96.8750,501.17
819,0.104063,96.8750,552.13
820,0.281293,92.1875,526.08
821,0.101806,96.8750,503.16
822,0.134460,96.8750,596.48
823,0.112165,93.7500,502.64
824,0.197653,93.7500,564.19
825,0.108721,96.8750,498.17
826,0.217216,93.7500,578.54
827,0.220576,92.1875,493.58
828,0.118860,96.8750,587.38
829,0.187258,96.8750,497.36
830,0.024456,100.0000,497.92
831,0.252544,89.0625,629.40
832,0.187514,92.1875,497.01
833,0.169697,93.7500,560.28
834,0.162180,93.7500,502.03
835,0.185757,93.7500,498.59
836,0.179568,95.3125,598.03
837,0.156114,93.7500,493.43
838,0.086978,96.8750,583.95
839,0.156294,95.3125,495.59
840,0.271335,93.7500,514.22
841,0.081506,98.4375,582.28
842,0.052992,98.4375,495.36
843,0.123016,95.3125,646.60
844,0.098430,96.8750,505.37
845,0.218377,93.7500,601.49
846,0.166170,93.7500,494.78
847,0.135532,95.3125,573.65
848,0.183791,93.7500,494.71
849,0.165676,95.3125,528.90
850,0.205901,89.0625,557.51
851,0.373289,90.6250,517.31
852,0.245197,92.1875,586.05
853,0.206310,93.7500,501.19
854,0.145348,92.1875,572.72
855,0.129977,96.8750,501.54
856,0.152524,92.1875,576.31
857,0.049961,98.4375,500.28
858,0.123415,95.3125,560.50
859,0.226465,90.6250,516.67
860,0.114868,96.8750,555.24
861,0.272194,95.3125,497.33
862,0.071822,98.4375,495.23
863,0.238217,90.6250,599.44
864,0.237318,93.7500,494.24
865,0.313096,84.3750,551.49
866,0.184744,92.1875,494.61
867,0.306873,92.1875,496.07
868,0.226344,95.3125,585.11
869,0.257031,92.1875,494.99
870,0.193301,93.7500,589.59
871,0.137765,93.7500,494.17
872,0.104234,95.3125,623.98
