batch_idx,loss,accuracy,time_ms
1,0.141455,93.7500,664.70
2,0.148566,98.4375,501.55
3,0.378998,87.5000,575.92
4,0.263593,93.7500,498.91
5,0.276788,93.7500,586.13
6,0.209574,93.7500,504.22
7,0.282216,89.0625,500.96
8,0.316826,90.6250,633.25
9,0.393992,87.5000,549.54
10,0.255705,92.1875,562.76
11,0.336384,89.0625,501.53
12,0.221197,90.6250,647.74
13,0.418286,85.9375,502.57
14,0.286488,87.5000,562.23
15,0.071008,96.8750,496.27
16,0.337753,90.6250,531.96
17,0.281577,89.0625,561.82
18,0.192049,93.7500,538.23
19,0.238284,89.0625,563.96
20,0.329020,93.7500,496.56
21,0.399336,85.9375,642.22
22,0.279110,92.1875,497.42
23,0.118054,96.8750,555.12
24,0.217654,95.3125,541.87
25,0.177018,93.7500,505.65
26,0.175472,95.3125,576.34
27,0.135481,93.7500,500.21
28,0.306987,87.5000,562.37
29,0.333541,89.0625,500.65
30,0.187999,90.6250,504.08
31,0.252364,92.1875,625.00
32,0.302212,89.0625,498.97
33,0.314570,90.6250,666.56
34,0.212369,89.0625,499.33
35,0.445802,90.6250,563.21
36,0.288701,92.1875,502.82
37,0.376075,87.5000,568.65
38,0.301586,90.6250,499.74
39,0.317362,89.0625,568.21
40,0.245770,92.1875,504.80
41,0.316037,89.0625,497.52
42,0.085851,100.0000,598.44
43,0.292588,87.5000,504.89
44,0.301925,90.6250,536.67
45,0.327949,92.1875,558.13
46,0.267128,89.0625,523.70
47,0.224907,90.6250,608.92
48,0.393390,89.0625,562.91
49,0.195974,93.7500,537.99
50,0.279101,92.1875,498.69
51,0.281380,92.1875,647.22
52,0.156497,93.7500,533.71
53,0.260224,90.6250,570.59
54,0.149206,95.3125,580.24
55,0.247951,95.3125,515.60
56,0.143951,93.7500,545.24
57,0.483220,84.3750,530.76
58,0.282206,90.6250,502.49
59,0.211942,92.1875,639.90
60,0.416678,87.5000,498.73
61,0.137739,96.8750,595.09
62,0.264400,93.7500,489.82
63,0.163982,95.3125,489.46
64,0.174762,93.7500,601.29
65,0.188146,93.7500,492.25
66,0.154010,93.7500,533.28
67,0.306421,93.7500,526.75
68,0.116755,96.8750,491.86
69,0.098157,95.3125,592.14
70,0.247427,90.6250,500.15
71,0.214089,93.7500,536.65
72,0.281875,92.1875,542.80
73,0.355805,89.0625,515.03
74,0.477882,89.0625,580.69
75,0.180128,95.3125,502.46
76,0.371531,89.0625,570.79
77,0.253979,90.6250,504.26
78,0.364934,92.1875,541.33
79,0.267653,93.7500,582.76
80,0.271002,92.1875,546.84
81,0.257928,90.6250,523.99
82,0.277310,90.6250,560.30
83,0.276798,93.7500,507.43
84,0.151036,93.7500,502.34
85,0.472186,90.6250,593.26
86,0.247630,92.1875,514.02
87,0.307172,85.9375,584.54
88,0.192985,93.7500,512.22
89,0.090328,100.0000,603.51
90,0.147279,96.8750,562.56
91,0.183873,95.3125,496.21
92,0.091756,98.4375,556.40
93,0.211954,90.6250,510.71
94,0.090613,95.3125,551.11
95,0.409702,87.5000,542.71
96,0.242586,90.6250,531.10
97,0.224118,90.6250,557.72
98,0.273687,90.6250,560.46
99,0.280486,95.3125,498.61
100,0.094018,95.3125,569.75
101,0.291571,85.9375,497.13
102,0.118633,95.3125,551.36
103,0.166660,98.4375,543.90
104,0.222131,90.6250,501.16
105,0.260549,90.6250,642.55
106,0.191882,89.0625,497.98
107,0.298399,89.0625,553.06
108,0.170506,96.8750,552.53
109,0.172318,93.7500,498.49
110,0.326665,84.3750,609.87
111,0.217379,92.1875,503.17
112,0.273003,92.1875,649.89
113,0.400489,85.9375,496.60
114,0.080050,100.0000,585.39
115,0.210656,90.6250,502.50
116,0.167727,90.6250,514.29
117,0.195858,90.6250,608.10
118,0.247696,95.3125,499.98
119,0.181163,95.3125,576.84
120,0.206630,92.1875,497.91
121,0.269535,90.6250,578.90
122,0.124543,93.7500,497.28
123,0.168311,92.1875,496.43
124,0.188573,95.3125,593.20
125,0.134814,96.8750,499.16
126,0.198254,92.1875,604.87
127,0.184777,95.3125,494.92
128,0.206490,92.1875,603.99
129,0.361871,84.3750,497.47
130,0.246951,89.0625,626.17
131,0.321867,87.5000,496.02
132,0.176364,93.7500,609.85
133,0.175611,95.3125,494.03
134,0.359521,92.1875,624.39
135,0.139283,93.7500,497.54
136,0.218778,90.6250,581.84
137,0.178196,93.7500,497.31
138,0.359251,87.5000,530.15
139,0.207587,92.1875,555.97
140,0.207565,92.1875,537.86
141,0.226809,92.1875,546.92
142,0.279806,90.6250,496.18
143,0.100301,96.8750,584.36
144,0.054284,100.0000,503.59
145,0.354040,96.8750,515.51
146,0.327382,92.1875,580.49
147,0.195441,93.7500,542.32
148,0.136226,95.3125,513.02
149,0.305240,89.0625,496.07
150,0.264499,95.3125,583.39
151,0.349169,85.9375,499.04
152,0.210951,92.1875,557.35
153,0.278934,93.7500,501.09
154,0.268559,93.7500,497.20
155,0.238079,92.1875,615.86
156,0.184747,93.7500,496.25
157,0.197463,90.6250,651.63
158,0.168825,92.1875,496.54
159,0.130431,93.7500,530.49
160,0.282521,90.6250,559.08
161,0.183223,95.3125,499.66
162,0.271478,92.1875,559.87
163,0.181220,93.7500,503.58
164,0.172652,93.7500,601.67
165,0.110668,98.4375,502.76
166,0.261520,93.7500,592.66
167,0.339840,89.0625,498.99
168,0.161350,93.7500,653.61
169,0.153676,98.4375,501.03
170,0.306785,90.6250,645.56
171,0.363989,85.9375,502.99
172,0.080337,98.4375,567.98
173,0.184414,95.3125,500.47
174,0.262189,92.1875,645.95
175,0.123598,92.1875,505.78
176,0.088901,95.3125,556.71
177,0.293911,92.1875,537.47
178,0.317980,85.9375,543.49
179,0.191250,93.7500,556.34
180,0.181158,92.1875,577.57
181,0.130676,93.7500,503.49
