batch_idx,loss,accuracy,time_ms
294,0.070753,95.3125,506.47
295,0.032127,100.0000,638.69
296,0.032313,98.4375,507.27
297,0.051264,96.8750,633.28
298,0.046477,96.8750,501.05
299,0.075708,95.3125,602.04
300,0.043371,98.4375,504.66
301,0.075539,96.8750,561.45
302,0.060818,96.8750,499.29
303,0.066094,98.4375,501.26
304,0.049035,100.0000,614.12
305,0.162194,95.3125,503.68
306,0.104912,96.8750,529.55
307,0.018869,100.0000,566.95
308,0.126133,93.7500,515.80
309,0.050353,98.4375,604.64
310,0.036352,98.4375,502.75
311,0.028326,100.0000,608.64
312,0.056747,96.8750,504.12
313,0.141047,95.3125,543.39
314,0.028525,100.0000,548.19
315,0.109824,93.7500,502.04
316,0.080877,95.3125,663.40
317,0.030961,100.0000,499.71
318,0.046879,98.4375,564.66
319,0.068777,96.8750,498.02
320,0.062554,100.0000,569.54
321,0.036964,96.8750,515.71
322,0.122545,96.8750,504.99
323,0.068709,96.8750,656.49
324,0.093612,95.3125,500.11
325,0.016877,100.0000,559.30
326,0.036714,100.0000,503.28
327,0.085731,96.8750,504.60
328,0.060552,96.8750,620.02
329,0.056229,98.4375,501.85
330,0.107652,95.3125,558.44
331,0.028646,98.4375,500.06
332,0.035861,98.4375,521.74
333,0.066422,96.8750,602.50
334,0.104256,95.3125,499.58
335,0.167581,95.3125,609.43
336,0.055823,98.4375,501.01
337,0.051049,98.4375,561.99
338,0.012085,100.0000,510.34
339,0.032194,100.0000,544.30
340,0.112343,95.3125,550.47
341,0.126551,96.8750,545.36
342,0.090674,96.8750,551.79
343,0.133629,93.7500,496.53
344,0.037638,98.4375,575.00
345,0.047213,98.4375,499.61
346,0.056901,98.4375,539.60
347,0.066849,96.8750,530.57
348,0.049654,98.4375,494.89
349,0.008443,100.0000,612.26
350,0.087918,96.8750,498.55
351,0.093344,96.8750,592.63
352,0.045318,96.8750,502.09
353,0.077469,95.3125,504.38
354,0.062925,96.8750,603.80
355,0.018342,100.0000,525.93
356,0.038379,98.4375,561.27
357,0.140605,95.3125,505.28
358,0.085314,95.3125,626.21
359,0.025249,100.0000,496.78
360,0.036036,98.4375,546.64
361,0.125042,95.3125,519.54
362,0.073781,98.4375,528.08
363,0.072199,98.4375,596.61
364,0.050840,98.4375,509.98
365,0.071268,96.8750,622.40
366,0.022944,100.0000,504.75
367,0.036135,98.4375,562.32
368,0.015373,100.0000,502.49
369,0.118663,95.3125,571.73
370,0.088874,96.8750,500.55
371,0.058137,98.4375,573.24
372,0.055829,98.4375,500.94
373,0.119066,95.3125,551.22
374,0.026909,98.4375,528.63
375,0.061088,98.4375,560.18
376,0.028288,98.4375,513.04
377,0.009800,100.0000,552.78
378,0.042873,96.8750,552.35
379,0.032108,98.4375,500.18
380,0.056935,98.4375,580.89
381,0.019533,100.0000,509.19
382,0.018598,100.0000,565.66
383,0.039469,98.4375,521.93
384,0.022698,100.0000,505.80
385,0.083302,96.8750,584.57
386,0.031732,100.0000,511.03
387,0.107760,92.1875,553.45
388,0.103886,95.3125,532.23
389,0.033346,98.4375,499.84
390,0.106738,93.7500,679.61
391,0.108686,96.8750,498.91
392,0.035501,98.4375,573.42
393,0.173091,93.7500,498.78
394,0.069026,96.8750,578.28
395,0.043407,98.4375,498.81
396,0.059398,96.8750,543.08
397,0.148157,93.7500,547.73
398,0.003378,100.0000,500.92
399,0.063312,96.8750,643.96
400,0.030824,98.4375,499.09
401,0.058894,96.8750,632.58
402,0.016309,100.0000,499.09
403,0.022618,100.0000,533.93
404,0.078131,96.8750,566.31
405,0.085201,95.3125,502.18
406,0.059893,98.4375,657.08
407,0.022524,100.0000,494.69
408,0.052624,98.4375,543.26
409,0.045097,98.4375,534.81
410,0.056317,98.4375,508.77
411,0.030765,98.4375,603.57
412,0.038188,98.4375,502.19
413,0.050037,96.8750,644.69
414,0.128603,98.4375,503.60
415,0.091604,95.3125,658.09
416,0.023432,100.0000,499.22
417,0.204647,95.3125,577.71
418,0.028951,100.0000,505.08
419,0.030269,100.0000,508.05
420,0.019729,100.0000,598.29
421,0.125504,92.1875,499.18
422,0.068048,98.4375,616.01
423,0.036403,98.4375,525.27
424,0.060586,96.8750,576.18
425,0.113993,92.1875,498.77
426,0.093550,95.3125,614.05
427,0.036538,98.4375,497.97
428,0.066797,98.4375,614.69
429,0.048561,96.8750,495.33
430,0.139849,95.3125,612.20
431,0.051465,98.4375,501.09
432,0.022477,100.0000,635.03
433,0.038945,96.8750,501.56
434,0.061609,98.4375,565.06
435,0.068169,96.8750,521.55
436,0.106554,96.8750,506.24
437,0.071661,96.8750,589.01
438,0.091147,96.8750,494.50
439,0.088229,93.7500,634.73
440,0.055748,100.0000,505.25
441,0.045936,96.8750,553.04
442,0.044264,100.0000,525.76
443,0.047838,100.0000,559.01
444,0.184541,93.7500,500.03
445,0.094753,95.3125,514.31
446,0.026905,98.4375,639.31
447,0.111537,95.3125,503.89
448,0.038816,96.8750,557.39
449,0.098379,95.3125,495.29
450,0.051138,98.4375,499.67
451,0.171386,96.8750,613.95
452,0.049532,98.4375,501.51
453,0.045525,96.8750,595.89
454,0.066042,96.8750,506.36
455,0.059024,98.4375,547.27
456,0.037144,100.0000,545.62
457,0.043901,100.0000,504.25
458,0.062391,98.4375,568.94
459,0.067570,96.8750,509.46
460,0.093779,96.8750,497.97
461,0.034426,98.4375,608.93
462,0.065134,96.8750,495.92
463,0.098983,93.7500,566.77
464,0.015655,100.0000,500.29
465,0.030269,98.4375,511.90
466,0.036101,98.4375,600.39
467,0.040484,98.4375,502.58
468,0.079878,98.4375,656.09
469,0.046066,100.0000,502.48
470,0.078758,96.8750,534.96
471,0.015328,100.0000,561.67
472,0.038217,98.4375,500.97
473,0.048964,96.8750,606.92
474,0.016266,100.0000,504.00
475,0.052146,98.4375,531.95
476,0.052812,98.4375,567.27
477,0.098557,98.4375,502.90
478,0.111834,96.8750,592.92
479,0.045955,98.4375,497.66
480,0.105442,95.3125,529.82
481,0.173117,90.6250,565.92
482,0.044816,98.4375,503.67
483,0.042503,98.4375,601.66
484,0.067528,96.8750,496.01
485,0.062611,95.3125,659.30
486,0.116620,98.4375,499.04
487,0.043118,98.4375,630.91
488,0.104810,95.3125,499.79
489,0.042548,98.4375,577.93
490,0.056293,98.4375,500.92
491,0.030608,100.0000,590.67
492,0.212015,90.6250,504.28
493,0.068607,98.4375,544.64
494,0.090516,96.8750,551.12
495,0.087969,95.3125,522.43
496,0.007394,100.0000,567.94
497,0.108950,95.3125,549.75
498,0.022353,100.0000,527.77
499,0.096688,98.4375,502.22
500,0.039979,98.4375,597.43
501,0.076986,95.3125,500.86
502,0.044037,100.0000,520.26
503,0.115587,95.3125,598.98
504,0.062758,96.8750,544.81
505,0.007696,100.0000,527.53
506,0.045685,98.4375,498.79
507,0.110488,95.3125,607.34
508,0.091476,95.3125,496.88
509,0.036623,98.4375,619.65
510,0.062979,96.8750,499.37
511,0.076140,96.8750,572.73
512,0.046181,98.4375,516.72
513,0.038251,98.4375,582.39
514,0.020226,100.0000,506.26
515,0.070717,96.8750,556.76
516,0.054476,98.4375,503.31
517,0.144345,95.3125,500.32
518,0.105116,96.8750,653.45
519,0.066299,96.8750,497.95
520,0.005891,100.0000,637.61
521,0.053082,96.8750,498.27
522,0.056643,100.0000,546.86
523,0.065241,96.8750,566.22
524,0.041402,98.4375,500.39
525,0.023102,98.4375,586.26
526,0.032109,100.0000,496.90
527,0.174279,93.7500,499.44
528,0.102938,95.3125,647.82
529,0.189940,96.8750,510.95
530,0.060739,96.8750,622.56
531,0.028614,100.0000,503.22
532,0.034988,100.0000,560.06
533,0.081619,96.8750,496.60
534,0.042195,98.4375,551.44
535,0.053320,98.4375,529.08
536,0.129109,96.8750,500.46
537,0.082002,96.8750,579.83
538,0.071765,98.4375,500.75
539,0.010514,100.0000,498.78
540,0.012349,100.0000,620.37
541,0.032316,100.0000,497.62
542,0.058376,98.4375,608.03
543,0.059093,98.4375,501.46
544,0.065431,98.4375,574.74
545,0.008401,100.0000,495.56
546,0.016814,98.4375,503.55
547,0.065296,98.4375,587.83
548,0.047403,96.8750,500.83
549,0.043225,98.4375,535.65
550,0.099326,96.8750,569.05
551,0.122166,93.7500,553.03
552,0.109228,93.7500,533.51
553,0.123423,98.4375,498.95
554,0.095547,96.8750,649.90
555,0.016965,100.0000,506.07
556,0.038840,100.0000,625.79
557,0.040006,100.0000,500.56
558,0.045868,96.8750,594.64
559,0.042643,96.8750,497.21
560,0.009008,100.0000,518.21
561,0.126216,93.7500,566.89
562,0.127902,95.3125,500.99
563,0.016633,100.0000,581.02
564,0.065560,98.4375,501.19
565,0.014688,100.0000,599.87
566,0.103633,96.8750,503.36
567,0.084771,96.8750,500.72
568,0.028220,100.0000,629.47
569,0.097462,95.3125,504.15
570,0.061099,96.8750,576.09
571,0.062856,98.4375,499.05
572,0.118584,98.4375,546.72
573,0.108197,95.3125,529.75
574,0.065840,96.8750,503.36
575,0.076734,96.8750,630.03
576,0.049461,100.0000,499.04
577,0.049282,98.4375,565.15
578,0.029695,100.0000,527.99
579,0.050912,98.4375,498.19
580,0.003574,100.0000,587.84
581,0.026432,100.0000,499.36
582,0.034626,98.4375,543.16
583,0.045744,98.4375,537.30
584,0.041239,98.4375,501.17
585,0.033569,100.0000,569.75
586,0.009768,100.0000,508.82
587,0.043111,98.4375,499.22
588,0.053093,98.4375,649.10
589,0.062564,96.8750,498.73
590,0.013322,100.0000,537.15
591,0.133975,95.3125,558.29
592,0.055236,96.8750,555.52
593,0.056515,98.4375,521.81
594,0.026637,98.4375,532.00
595,0.018914,100.0000,573.38
596,0.012219,100.0000,556.78
597,0.032298,98.4375,546.60
598,0.076747,95.3125,498.43
599,0.085077,96.8750,574.44
600,0.099231,96.8750,504.14
601,0.033577,100.0000,535.35
602,0.109629,95.3125,582.53
603,0.109357,93.7500,504.52
604,0.054522,96.8750,644.36
605,0.092036,98.4375,500.10
606,0.037322,98.4375,621.13
607,0.062366,96.8750,504.25
608,0.038532,98.4375,548.42
609,0.036808,96.8750,532.12
610,0.057463,96.8750,504.50
611,0.106284,95.3125,612.59
612,0.052751,98.4375,504.79
613,0.015732,100.0000,584.30
614,0.033316,100.0000,501.25
615,0.056555,96.8750,565.28
616,0.017206,100.0000,497.60
617,0.009427,100.0000,553.68
618,0.081868,96.8750,534.81
619,0.115903,96.8750,554.60
620,0.052832,98.4375,498.00
621,0.082614,98.4375,499.66
622,0.073799,95.3125,649.30
623,0.023005,100.0000,506.49
624,0.090047,95.3125,580.56
625,0.053239,96.8750,502.14
626,0.077731,95.3125,591.11
627,0.046231,98.4375,505.93
628,0.027021,100.0000,547.33
629,0.033452,98.4375,556.41
630,0.009406,100.0000,504.26
631,0.080804,96.8750,629.81
632,0.042267,98.4375,505.24
633,0.048615,98.4375,590.84
634,0.059119,98.4375,504.16
635,0.064956,96.8750,552.94
636,0.032930,98.4375,543.17
637,0.057637,98.4375,516.85
638,0.007271,100.0000,587.41
639,0.071980,98.4375,555.80
640,0.098860,95.3125,514.59
641,0.005466,100.0000,515.22
642,0.066372,98.4375,587.96
643,0.180572,93.7500,499.15
644,0.125806,96.8750,572.18
645,0.125550,98.4375,498.90
646,0.142023,95.3125,634.39
647,0.098850,95.3125,500.85
648,0.107502,98.4375,528.98
649,0.002272,100.0000,576.71
650,0.012014,100.0000,498.07
651,0.028425,98.4375,565.47
652,0.068088,95.3125,494.53
653,0.027506,98.4375,496.89
654,0.017238,100.0000,598.48
655,0.007779,100.0000,498.43
656,0.029414,100.0000,497.57
657,0.013305,100.0000,603.51
658,0.068695,98.4375,551.31
659,0.087848,96.8750,529.75
660,0.034910,98.4375,501.41
661,0.031865,98.4375,602.05
662,0.051401,98.4375,500.69
663,0.011271,100.0000,581.28
664,0.032457,100.0000,500.50
665,0.026496,98.4375,494.05
666,0.100668,98.4375,607.61
667,0.047636,98.4375,497.43
668,0.023558,100.0000,668.53
669,0.118583,93.7500,504.01
670,0.157463,95.3125,546.54
671,0.030024,98.4375,519.81
672,0.030617,100.0000,500.02
673,0.093598,96.8750,588.56
674,0.038812,96.8750,496.95
675,0.050776,96.8750,506.60
676,0.104530,98.4375,607.60
677,0.031900,100.0000,501.76
678,0.055449,98.4375,582.50
679,0.065635,96.8750,497.41
680,0.014267,100.0000,566.18
681,0.030955,100.0000,497.05
682,0.016714,100.0000,499.06
683,0.035470,98.4375,594.65
684,0.020748,100.0000,504.75
685,0.013549,100.0000,530.51
