batch_idx,loss,accuracy,time_ms
1,0.164851,93.7500,534.49
2,0.205305,87.5000,654.93
3,0.159006,90.6250,506.32
4,0.129784,95.3125,611.01
5,0.283559,90.6250,501.34
6,0.103680,95.3125,597.31
7,0.340341,89.0625,496.40
8,0.136114,96.8750,574.84
9,0.278500,92.1875,498.42
10,0.212966,92.1875,490.09
11,0.153142,93.7500,617.49
12,0.167098,95.3125,492.97
13,0.110637,96.8750,630.09
14,0.168426,93.7500,493.59
15,0.037727,98.4375,551.22
16,0.186445,90.6250,496.44
17,0.199808,93.7500,492.48
18,0.061952,98.4375,648.20
19,0.278191,90.6250,502.70
20,0.296734,93.7500,596.26
21,0.340881,85.9375,497.38
22,0.123147,96.8750,588.93
23,0.096085,95.3125,510.94
24,0.143786,96.8750,500.62
25,0.085492,96.8750,619.92
26,0.154928,95.3125,520.76
27,0.044012,100.0000,592.51
28,0.206039,93.7500,504.19
29,0.183256,95.3125,615.29
30,0.151073,95.3125,502.60
31,0.168023,92.1875,627.92
32,0.198951,95.3125,500.45
33,0.204252,90.6250,626.80
34,0.135982,93.7500,519.02
35,0.241346,90.6250,577.62
36,0.147348,95.3125,505.71
37,0.160546,95.3125,593.97
38,0.347166,90.6250,498.88
39,0.273476,92.1875,628.03
40,0.080415,96.8750,499.17
41,0.252515,89.0625,570.97
42,0.052541,100.0000,514.52
43,0.217818,95.3125,496.68
44,0.200005,92.1875,651.99
45,0.126302,95.3125,506.80
46,0.194984,93.7500,586.85
47,0.183811,93.7500,504.91
48,0.177323,93.7500,586.50
49,0.104672,96.8750,516.45
50,0.190108,95.3125,501.42
51,0.073519,98.4375,605.06
52,0.171671,93.7500,537.89
53,0.169045,90.6250,561.14
54,0.195867,92.1875,498.85
55,0.146325,93.7500,641.96
56,0.129975,92.1875,501.15
57,0.169240,92.1875,551.39
58,0.115253,93.7500,550.19
59,0.138025,93.7500,505.45
60,0.398914,89.0625,615.17
61,0.102950,95.3125,501.36
62,0.245937,92.1875,579.79
63,0.075601,98.4375,504.74
64,0.092132,95.3125,649.58
65,0.138079,95.3125,501.48
66,0.085628,96.8750,509.92
67,0.169531,95.3125,614.65
68,0.071320,96.8750,552.95
69,0.088398,95.3125,542.33
70,0.228662,92.1875,504.37
71,0.075914,95.3125,595.51
72,0.100094,95.3125,504.77
73,0.128232,93.7500,602.48
74,0.158060,95.3125,503.68
75,0.113044,98.4375,500.07
76,0.291545,87.5000,599.44
77,0.224506,90.6250,507.87
78,0.185372,93.7500,584.92
79,0.316022,90.6250,504.58
80,0.211883,95.3125,601.12
81,0.108921,95.3125,499.62
82,0.168088,96.8750,497.19
83,0.317933,93.7500,621.33
84,0.109127,95.3125,497.25
85,0.312114,90.6250,559.85
86,0.141276,93.7500,494.76
87,0.270281,93.7500,525.86
88,0.061427,96.8750,535.03
89,0.104707,93.7500,494.77
90,0.278373,90.6250,588.20
91,0.088126,96.8750,526.60
92,0.085697,96.8750,559.60
93,0.179014,93.7500,495.49
94,0.087590,96.8750,568.73
95,0.155228,92.1875,503.63
96,0.061710,98.4375,505.86
97,0.211185,90.6250,602.55
98,0.249184,92.1875,495.96
99,0.153682,96.8750,613.62
100,0.083818,96.8750,501.06
101,0.155923,95.3125,652.04
102,0.144859,93.7500,495.77
103,0.215662,90.6250,556.62
104,0.115966,93.7500,517.47
105,0.107963,95.3125,579.09
106,0.072469,98.4375,502.12
107,0.176954,90.6250,501.63
108,0.192475,92.1875,632.84
109,0.127232,93.7500,511.01
110,0.207309,90.6250,611.97
111,0.242412,92.1875,507.27
112,0.164367,93.7500,657.89
113,0.287672,89.0625,501.12
114,0.085389,95.3125,555.55
115,0.110595,95.3125,528.81
116,0.113854,95.3125,576.82
117,0.104902,95.3125,502.86
118,0.182636,93.7500,512.85
119,0.111624,96.8750,631.96
120,0.124849,98.4375,503.02
121,0.116933,95.3125,563.98
122,0.114982,95.3125,522.83
123,0.123329,95.3125,548.53
124,0.171133,92.1875,548.10
125,0.040540,100.0000,576.29
126,0.121020,95.3125,504.39
127,0.163682,92.1875,571.14
128,0.172672,92.1875,497.30
129,0.201184,93.7500,576.97
130,0.249791,89.0625,499.58
131,0.301535,90.6250,503.36
132,0.152177,90.6250,657.96
133,0.161630,92.1875,504.12
134,0.171830,93.7500,647.56
135,0.156511,92.1875,500.53
136,0.121621,96.8750,608.51
137,0.181079,95.3125,497.94
138,0.181162,90.6250,607.38
139,0.156524,92.1875,501.54
140,0.228731,92.1875,564.98
141,0.143591,93.7500,504.39
142,0.221710,92.1875,596.13
143,0.095321,95.3125,503.23
144,0.019500,100.0000,584.82
145,0.187901,96.8750,499.44
146,0.251472,93.7500,500.76
147,0.151446,95.3125,616.85
148,0.110021,93.7500,502.08
149,0.256792,92.1875,631.39
150,0.203742,93.7500,539.81
151,0.188661,89.0625,558.59
152,0.133535,96.8750,559.73
153,0.129464,95.3125,500.18
154,0.176367,90.6250,553.72
155,0.155372,96.8750,550.85
156,0.216419,90.6250,556.79
157,0.169973,93.7500,497.15
158,0.114031,95.3125,584.44
159,0.088777,96.8750,504.03
160,0.193765,90.6250,587.92
161,0.143621,96.8750,498.39
162,0.131441,93.7500,498.44
163,0.137633,93.7500,627.75
164,0.072949,96.8750,517.33
165,0.083536,98.4375,572.21
166,0.156337,93.7500,501.83
167,0.244026,92.1875,593.46
168,0.126508,93.7500,502.56
169,0.097501,96.8750,614.39
170,0.252590,93.7500,499.41
171,0.187147,93.7500,571.27
172,0.058324,96.8750,497.88
173,0.053729,98.4375,552.15
174,0.209075,90.6250,526.88
175,0.070809,98.4375,533.91
176,0.027438,100.0000,564.46
177,0.255176,90.6250,507.85
178,0.246879,87.5000,598.90
179,0.080496,96.8750,498.07
180,0.191227,92.1875,647.03
181,0.117089,95.3125,501.27
182,0.232062,89.0625,584.64
183,0.262375,87.5000,502.32
184,0.220548,90.6250,503.34
185,0.105159,95.3125,595.11
186,0.182005,92.1875,502.14
187,0.216823,90.6250,583.30
188,0.189962,93.7500,505.16
189,0.067061,98.4375,502.66
190,0.177821,93.7500,641.91
191,0.161908,93.7500,502.15
192,0.256617,89.0625,624.41
193,0.135956,93.7500,506.28
194,0.163920,92.1875,633.83
195,0.187978,92.1875,503.09
196,0.241208,93.7500,628.38
197,0.218602,90.6250,506.28
198,0.104221,95.3125,556.24
199,0.242743,92.1875,535.00
200,0.170295,95.3125,548.23
201,0.165882,92.1875,521.80
202,0.038785,100.0000,554.13
203,0.083350,98.4375,540.26
204,0.106764,95.3125,501.71
205,0.293314,89.0625,612.68
206,0.108397,96.8750,503.15
207,0.166132,93.7500,564.33
208,0.207488,93.7500,502.69
209,0.188476,92.1875,562.51
210,0.112954,96.8750,511.27
211,0.163949,95.3125,535.19
212,0.132739,95.3125,562.39
213,0.186629,93.7500,507.08
214,0.107208,95.3125,590.83
215,0.163166,96.8750,502.84
216,0.137341,95.3125,573.52
217,0.120507,95.3125,507.13
218,0.101439,96.8750,500.19
219,0.079635,98.4375,599.42
220,0.113592,95.3125,557.76
221,0.063360,98.4375,521.96
222,0.167690,93.7500,559.86
223,0.110021,95.3125,516.62
224,0.089587,96.8750,503.58
225,0.203187,92.1875,637.65
226,0.143648,95.3125,502.56
227,0.133128,93.7500,546.80
228,0.270207,95.3125,519.15
229,0.137634,96.8750,502.72
230,0.038582,100.0000,593.62
231,0.071084,98.4375,500.81
232,0.103743,95.3125,551.29
233,0.190857,92.1875,527.82
234,0.062228,98.4375,533.99
235,0.051869,100.0000,554.47
236,0.115018,95.3125,500.96
237,0.270928,87.5000,639.79
238,0.401737,89.0625,504.52
239,0.186322,92.1875,571.15
240,0.068368,96.8750,500.15
241,0.177489,95.3125,567.52
242,0.075789,95.3125,510.92
243,0.220378,89.0625,565.50
244,0.071977,96.8750,500.30
245,0.059115,98.4375,552.46
246,0.229797,89.0625,502.45
247,0.203714,92.1875,587.12
248,0.331565,92.1875,503.14
249,0.213742,92.1875,549.94
250,0.179897,93.7500,523.76
251,0.322861,92.1875,583.25
252,0.056777,96.8750,504.35
253,0.187515,95.3125,499.88
254,0.196146,96.8750,623.53
255,0.175047,89.0625,497.79
256,0.259042,87.5000,651.34
257,0.133426,93.7500,501.96
258,0.115305,95.3125,608.48
259,0.195436,90.6250,500.75
260,0.108733,95.3125,577.00
261,0.115179,93.7500,504.47
262,0.219610,93.7500,597.71
263,0.133731,95.3125,504.68
264,0.238476,90.6250,497.55
265,0.212961,95.3125,603.39
266,0.172798,95.3125,503.13
267,0.097412,96.8750,604.30
268,0.223678,87.5000,497.13
269,0.066641,98.4375,563.61
270,0.138746,92.1875,502.27
271,0.144406,93.7500,499.70
272,0.114209,93.7500,613.03
273,0.131642,95.3125,500.75
274,0.125514,95.3125,555.15
275,0.151270,95.3125,532.53
276,0.100515,96.8750,499.60
277,0.184310,95.3125,583.03
278,0.127159,95.3125,499.22
279,0.103160,95.3125,584.70
280,0.145883,96.8750,499.27
281,0.301048,87.5000,497.77
282,0.180768,96.8750,603.74
283,0.163127,96.8750,507.70
284,0.149450,93.7500,634.04
285,0.149750,93.7500,501.54
286,0.141220,95.3125,630.45
287,0.079054,98.4375,503.65
288,0.072383,96.8750,602.83
289,0.245647,92.1875,501.35
290,0.146595,93.7500,590.83
291,0.100210,98.4375,499.24
292,0.118027,96.8750,597.50
293,0.112631,96.8750,496.00
294,0.201009,93.7500,650.83
295,0.198958,93.7500,498.72
296,0.143570,92.1875,615.66
297,0.109477,96.8750,508.21
298,0.083718,98.4375,619.16
299,0.167427,95.3125,507.16
300,0.108633,96.8750,577.23
301,0.276847,87.5000,518.36
302,0.191625,90.6250,502.46
303,0.071565,96.8750,625.98
