batch_idx,loss,accuracy,time_ms
1,0.100257,96.8750,596.74
2,0.154301,96.8750,501.31
3,0.272736,90.6250,576.62
4,0.084784,96.8750,503.50
5,0.160138,92.1875,570.33
6,0.057906,100.0000,504.47
7,0.168092,93.7500,498.12
8,0.095207,96.8750,647.10
9,0.202436,90.6250,499.27
10,0.177738,92.1875,564.15
11,0.194370,93.7500,502.78
12,0.123008,93.7500,497.61
13,0.083591,96.8750,606.38
14,0.066917,98.4375,498.41
15,0.038492,98.4375,558.18
16,0.230857,92.1875,500.68
17,0.142531,95.3125,506.80
18,0.052222,98.4375,641.80
19,0.199088,92.1875,505.00
20,0.192297,90.6250,576.56
21,0.281604,89.0625,498.93
22,0.107139,96.8750,643.20
23,0.088993,96.8750,508.95
24,0.105413,95.3125,616.62
25,0.048125,98.4375,497.75
26,0.075361,98.4375,554.68
27,0.049519,98.4375,512.36
28,0.182921,93.7500,502.45
29,0.197380,92.1875,580.27
30,0.106387,96.8750,500.19
31,0.100213,96.8750,615.62
32,0.102737,96.8750,503.55
33,0.114185,96.8750,514.10
34,0.188491,93.7500,565.89
35,0.196505,92.1875,492.47
36,0.121104,96.8750,637.79
37,0.091496,96.8750,492.58
38,0.176141,95.3125,575.30
39,0.137260,93.7500,488.13
40,0.057252,98.4375,567.34
41,0.175498,90.6250,487.02
42,0.085114,98.4375,545.77
43,0.116072,95.3125,539.64
44,0.119648,93.7500,501.11
45,0.153660,93.7500,628.27
46,0.109022,95.3125,497.04
47,0.318620,92.1875,579.36
48,0.120875,95.3125,497.16
49,0.267681,90.6250,618.65
50,0.103922,95.3125,507.35
51,0.054688,100.0000,532.51
52,0.065014,96.8750,566.62
53,0.248401,90.6250,512.09
54,0.177032,95.3125,584.00
55,0.206280,90.6250,498.15
56,0.128073,95.3125,649.42
57,0.133663,95.3125,504.85
58,0.100832,96.8750,594.31
59,0.178963,93.7500,501.11
60,0.205767,95.3125,613.57
61,0.066355,98.4375,509.51
62,0.177567,95.3125,567.89
63,0.045804,96.8750,501.06
64,0.090879,95.3125,517.16
65,0.050902,98.4375,569.78
66,0.109665,95.3125,498.20
67,0.091384,98.4375,590.12
68,0.066037,96.8750,503.45
69,0.040124,98.4375,567.38
70,0.144143,95.3125,502.04
71,0.024752,100.0000,499.55
72,0.056919,98.4375,592.57
73,0.136932,96.8750,497.01
74,0.142424,96.8750,601.13
75,0.086793,96.8750,497.41
76,0.247287,90.6250,586.83
77,0.126254,95.3125,503.11
78,0.122809,96.8750,503.63
79,0.231709,95.3125,645.10
80,0.161205,93.7500,501.45
81,0.155864,93.7500,558.59
82,0.136246,92.1875,514.33
83,0.100077,96.8750,499.61
84,0.117225,95.3125,597.50
85,0.308346,92.1875,500.56
86,0.091219,96.8750,560.53
87,0.185547,95.3125,506.78
88,0.136234,93.7500,498.35
89,0.101061,95.3125,605.67
90,0.165986,92.1875,504.65
91,0.145012,93.7500,597.82
92,0.092663,98.4375,498.53
93,0.162746,93.7500,581.02
94,0.073057,98.4375,499.96
95,0.119520,93.7500,582.25
96,0.146603,92.1875,500.24
97,0.077647,98.4375,584.94
98,0.133716,95.3125,501.29
99,0.126860,95.3125,499.56
100,0.062729,95.3125,595.21
101,0.161276,93.7500,496.89
102,0.097438,95.3125,557.28
103,0.166700,95.3125,517.40
104,0.108261,95.3125,545.42
105,0.021665,100.0000,543.21
106,0.060735,98.4375,562.77
107,0.277641,89.0625,500.62
108,0.106765,95.3125,497.73
109,0.126737,93.7500,593.59
110,0.247881,89.0625,498.67
111,0.202193,93.7500,639.52
112,0.164706,92.1875,497.85
113,0.077762,96.8750,601.66
114,0.076632,95.3125,500.82
115,0.165201,92.1875,605.40
116,0.131668,95.3125,496.40
117,0.094840,95.3125,613.10
118,0.184186,90.6250,501.42
119,0.065410,96.8750,610.31
120,0.112984,95.3125,505.38
121,0.092063,96.8750,562.09
122,0.083289,98.4375,506.31
123,0.123166,96.8750,556.39
124,0.110489,95.3125,505.00
125,0.115150,93.7500,587.06
126,0.117980,98.4375,504.28
127,0.156336,92.1875,501.12
128,0.237135,87.5000,641.78
129,0.289505,93.7500,498.63
130,0.144121,93.7500,589.37
131,0.264053,92.1875,499.00
132,0.150415,92.1875,640.25
133,0.188053,93.7500,508.18
134,0.175736,93.7500,639.70
135,0.111387,95.3125,502.96
136,0.107533,95.3125,561.81
137,0.117901,96.8750,503.26
138,0.172463,95.3125,495.88
139,0.079566,98.4375,630.12
140,0.063182,96.8750,499.56
141,0.095657,96.8750,631.37
142,0.139829,95.3125,502.15
143,0.068583,96.8750,548.57
144,0.034033,100.0000,536.86
145,0.087356,96.8750,496.65
146,0.251397,89.0625,594.66
147,0.104812,95.3125,496.94
148,0.115920,95.3125,574.16
149,0.155847,89.0625,500.72
150,0.189066,95.3125,502.34
151,0.242720,92.1875,586.82
152,0.086468,96.8750,499.29
153,0.093256,98.4375,578.13
154,0.131294,95.3125,496.87
155,0.193518,93.7500,567.57
156,0.138337,95.3125,505.72
157,0.168631,93.7500,563.95
158,0.100562,96.8750,497.27
159,0.060711,96.8750,559.70
160,0.148538,93.7500,497.01
161,0.123299,92.1875,502.02
162,0.170901,92.1875,605.99
163,0.066619,96.8750,497.01
164,0.147670,93.7500,569.05
165,0.104518,95.3125,499.76
166,0.115612,96.8750,499.95
